"Row.names","log2FoldChange"
"Ctsl",0.0892610333727935
"Dpp8",0.0892529510766306
"Gm10406",0.0892115399974746
"Cdr2l",0.0891555242394597
"Rnmt",0.0890861246401632
"Gm11532",0.089065550723049
"Gm49098",0.08903778324938
"Adprhl2",0.089006060614596
"Gm22392",0.0889584820983951
"Gm26003",0.0889407954070829
"AC109619.1",0.0889150343246464
"Sh3glb2",0.0888998924205625
"Desi2",0.0888019424941462
"Kdm6bos",0.0888010714921353
"Vsir",0.0887228083584081
"Tmem268",0.0887207679753793
"9530068E07Rik",0.0885519751984327
"Ginm1",0.0885096735488885
"Abcb10",0.0884431977616485
"Serpine3",0.0884074062477109
"Psmd8",0.0883978381178902
"Ybx3",0.0883812483205373
"Ern1",0.0883503934378417
"Fzd10",0.0883237132196763
"Nab1",0.0882141957127666
"Ube4bos3",0.0882126506649521
"Ube2k",0.0879870207976209
"Parp14",0.0879807239928952
"Gm11715",0.0879672812434203
"Gtpbp1",0.0879288258119408
"Gm16008",0.0879037286636889
"Pqlc3",0.0878784433010998
"Pcdhgb8",0.0877793002823024
"Nadsyn1",0.0877586276399742
"Tbc1d9",0.0876114121624208
"Mir5133",0.0875771366490935
"Urah",0.0875157165927496
"Mboat7",0.0874977304628621
"Mir7069",0.0874381194976584
"Gss",0.0873819170023633
"Rev3l",0.0873275982949037
"Extl3",0.0873107164435928
"Dzip1",0.0873083375518174
"Gm38316",0.0872194256590693
"Pop5",0.0870849770201067
"Epb41l4a",0.0870571277946786
"Txn2",0.0870385654442284
"Zfp523",0.0870186777160583
"Kmt2d",0.0870175736678988
"Ank",0.087008370267849
"Gm44366",0.0869602469675766
"Tmem229b",0.0869564868118327
"45359",0.0868784869561768
"Sox2",0.0868334578596495
"Lingo1",0.0868293567030951
"Oas1h",0.0866138578430539
"Nfkbib",0.0866118707989155
"Pcbp2",0.0865622142760384
"Brwd1",0.0864337919854026
"Qsox1",0.0864063429575405
"Gm44364",0.086385550248527
"Coil",0.0863748717180464
"Osbpl7",0.0861727966946886
"Mapk1ip1",0.0860756465948551
"Nr0b1",0.0860647424508068
"Ripply3",0.0860555064889443
"Ccn4",0.0860542318961673
"Prtg",0.0860102304796101
"Klhl30",0.086008802831924
"Gm38248",0.0859923060167801
"Selenom",0.0859513153317473
"Ormdl2",0.0859452569815951
"Gssos1",0.085892166514886
"Rngtt",0.0858071790856244
"Orai1",0.0857602645799459
"Cd2ap",0.0857426493584875
"Tor2a",0.0857106080232433
"4930433N12Rik",0.0856818779111203
"Mir8098",0.085679616672435
"Atp5h",0.085614118092657
"Elfn2",0.08560551385745
"Herpud1",0.085600476969283
"Prdx4",0.0855983098746935
"A930033H14Rik",0.0855955358643151
"Gm8712",0.0855605769635353
"Kpna1",0.0855598087625537
"Cnn2",0.0855154313310119
"Adck2",0.0854327193377654
"Usp45",0.0854244135666324
"Il17d",0.0853961598290378
"Mir6418",0.0853401692431347
"Dhrs1",0.0853335836086218
"1700084E18Rik",0.0852892829955549
"Igf2bp2",0.085266208630455
"Blm",0.0852303899091358
"Uhmk1",0.085223063814817
"Arf4",0.0851967343025968
"Nrxn2",0.0851498877520154
"Gm20490",0.0850798075958723
"Cdyl",0.0850682641618005
"Sec16a",0.0850482202008844
"Fhl3",0.0849929815361645
"Gon7",0.0849899157413509
"Card14",0.0849075141429215
"Ptpru",0.0848979056133967
"2010300C02Rik",0.0848816204081644
"Gm23865",0.0848679007502496
"Rpl37a",0.0847971630648741
"Serbp1",0.0847347803211098
"Gm10425",0.0847342869514912
"Skap2",0.0847198097329976
"Oasl1",0.0846745600114771
"Gm5436",0.0846471141856841
"Gm15996",0.0845416125370973
"Dap3",0.0844846137522451
"Dsn1",0.084457296745465
"Ndufa12",0.0844308432412808
"Dnajc2",0.0843809355153063
"Tmem121",0.0843674975687778
"Mcoln1",0.0842706942392446
"Ifitm2",0.084131510962108
"Eml4",0.0841013538027602
"4732440D04Rik",0.0840920658365494
"Tbc1d14",0.0839549640410557
"Slc30a6",0.0839508695002066
"Zfp664",0.0839326799757421
"Itgb5",0.0838854285901868
"AC135859.1",0.0837790945022522
"Rdh14",0.0837346689627221
"Pik3c2a",0.083726199524797
"Hemk1",0.0837073043676846
"Pdpr",0.0836308495002609
"Sema4d",0.0836086729731384
"Rpsa-ps7",0.0835440880117643
"Ddhd2",0.0835380590561672
"Gm38372",0.0833400894070077
"Dctn4",0.0832936372883359
"Zfp429",0.0832840747161495
"1600014C10Rik",0.0832737108331599
"1700030A11Rik",0.0832678446743253
"Ctnnbip1",0.0832500147996887
"Cdkal1",0.0832012535545048
"Socs4",0.083194423536041
"Acbd4",0.0831835136187124
"Gm6733",0.0831577085190185
"Zbtb46",0.0831235506555972
"Ints6l",0.0830082222084451
"Ppp2r5a",0.0829607249170752
"Pex10",0.0826415585567578
"Gm10767",0.0825768133348481
"6330415G19Rik",0.0825666910808002
"Pdcl3",0.0824134200821468
"Man2c1os",0.0823853035229693
"Zfp646",0.0823559229202558
"Gm10736",0.0823472639956603
"Anapc5",0.082320114473127
"Mdk",0.0821842016605968
"Ddx5",0.0821449138547026
"Pigc",0.0820211078732121
"Zbtb48",0.0820155352443827
"Snord99",0.0820030412795835
"Ndufs8",0.0819796310144436
"Mypopos",0.0819774683327581
"Wdr37",0.0819766842531898
"Pak7",0.0818948229195436
"Gm45807",0.0818702526360461
"Dcaf8",0.0818212308442719
"Rplp0-ps1",0.0817575705394924
"Als2cl",0.0817074386511158
"Gm12712",0.0816268333719965
"Hmga1b",0.0816214962298571
"Gm16234",0.081616378617397
"Oxr1",0.0815299572240706
"Prom2",0.0814972120012887
"Gm48342",0.0813763340109843
"Socs7",0.0813654415825705
"Timp2",0.0813607873879848
"Upf1",0.0813324416235868
"Rnft1",0.0813291375929085
"Map2k5",0.0812902273944966
"Treml2",0.0811475425391241
"Map4k2",0.0811462532329465
"Gnb2",0.0811372714486153
"Gm30146",0.0811297629625046
"Aknaos",0.0810820767592927
"Tmsb15b1",0.0810582910375694
"Prorsd1",0.0810316527617436
"Rfc1",0.0810152726118526
"Siglecg",0.0809446108763847
"D230049E03Rik",0.0809347417918668
"Gm20953",0.0809347417918668
"Cep83",0.0809199381255453
"Rdh13",0.0809075016632745
"Cant1",0.0809070676885543
"Calr",0.0808798132730905
"Hikeshi",0.0805971267279502
"Cntrl",0.080527086555563
"Smim22",0.0805135603772328
"Fnbp4",0.0804807060338739
"Fam126b",0.0803883963545344
"St13",0.0803648877644464
"Ajm1",0.0802867638209186
"Cox16",0.080284774727936
"Lypd4",0.0801543250601423
"Pycr2",0.080120433045377
"Pdcd2",0.0801055862447426
"Cdsn",0.0800688142080419
"Eral1",0.0800505042499146
"Abcf1",0.0800442675686856
"Efemp2",0.0798918724692598
"Nme2",0.0798142648890613
"Depdc1b",0.0798084264969235
"Gm49355",0.0796994242889836
"Syt1",0.0796177343602755
"Fars2",0.0796039621481397
"Sin3a",0.0795979726374302
"Socs1",0.0795966328900586
"Irf1",0.0795913648988161
"Avl9",0.0795548870793219
"Slc39a5",0.0795113738211472
"Ppp2r2c",0.0794476713878148
"Gm40849",0.079434942273584
"Atf6b",0.0794162684441205
"Gm37915",0.0793941679199862
"Nudt13",0.0793591182165796
"Ankrd29",0.0793580169063686
"Gm20390",0.0793496796921492
"Myo10",0.0793171927974697
"1810058I24Rik",0.0792651019446418
"Fchsd2",0.0791472817181074
"Scamp2",0.0791310062348877
"Zkscan8",0.0790820436591127
"Ap1g2",0.0789698368876004
"Dhdh",0.0789466618150758
"Tube1",0.0789456639434113
"Acbd5",0.0788975795442857
"Pogz",0.0788521862336728
"Ubap1",0.0788328331878113
"Cebpe",0.0788291619117116
"Snrpc",0.0787772661069663
"Gm47956",0.0787241210021585
"2500004C02Rik",0.0786522586582531
"Tmem248",0.0786308598936057
"Tpcn1",0.0785124090479243
"Ebp",0.0783800024773829
"Ephb2",0.078320725435556
"Jph2",0.0783069489997047
"Kansl3",0.0781340037954132
"St7l",0.0781124207451043
"Proscos",0.0781045626694234
"Gm43571",0.0780080115948888
"Camsap1",0.0778999425225194
"Gm45187",0.0778469144104471
"Gtpbp4",0.0777619481928426
"Stx6",0.0777402234719838
"Gm18119",0.0777255127098059
"Gm40988",0.077506633134662
"Gm42585",0.0775023489364638
"Slc9a8",0.0773898083317555
"Tprkb",0.0773666315244191
"Tmcc2",0.077300398136816
"Arl13b",0.077235466069498
"Abcc5",0.0772130829105518
"Rbbp7",0.0771898835676259
"2410004P03Rik",0.0771147298200649
"Stard4",0.0771132191629172
"Mst1",0.0770843615670693
"Hmgxb3",0.0770749266496092
"Mrpl35",0.0769541280009216
"Zkscan16",0.0768251926529615
"Tbc1d17",0.0768045508953324
"Xrcc3",0.0767026251763012
"Gm21987",0.0764238720823834
"Gatad1",0.0763794243571035
"Adnp2",0.0763504759559839
"Tmem123",0.0762641910611415
"Fam217a",0.0762484055087189
"Gm44696",0.0762131203891163
"Park7",0.0761642895127215
"Nbeal2",0.0761615930603213
"Dnm1l",0.0761068790838195
"Dnaja3",0.0760994992433791
"Gm5944",0.0760342050729846
"4930404A12Rik",0.0759888876990848
"Prep",0.0759750457068028
"Mir3064",0.0759659135279079
"Cdc20",0.075913516782427
"1300017J02Rik",0.0758454824283145
"Zbtb11",0.0757083215643608
"Gapvd1",0.0756502289763886
"Tmed4",0.0755887554114122
"Slc25a39",0.0755745866309076
"Gm9385",0.0755536170154021
"Bloodlinc",0.0755163834035745
"1700047I17Rik2",0.0753800189936415
"Fam177a",0.0753800189936415
"Rad50",0.0753524599397217
"Cep78",0.0753487236490614
"Zfp143",0.0752932548572929
"Zfp12",0.0752469781801802
"Gm48265",0.0752129036387651
"Irf9",0.0751927995585462
"Zc3hc1",0.0751096398126737
"Bloc1s2",0.0751093731455837
"Mir7083",0.0750964033748603
"Cep72",0.0750544207730897
"Zranb2",0.075005996326246
"Gm46336",0.074854209494047
"Fyco1",0.0748461007273527
"Usp39",0.0748028072772749
"Reck",0.0746767461961491
"Entpd4",0.0745614897854006
"Uhrf1bp1",0.0745232308560638
"Prdx3",0.0745066630930411
"Gm38220",0.0744953714432763
"Cbr3",0.0744672190774838
"Mir7657",0.0744025750312664
"Stx1a",0.0743843986114708
"Gm4984",0.0743321102608095
"Snord1c",0.0743306230705976
"Ccdc50",0.074306060247101
"Grhpr",0.074282804428477
"Tnfsf13",0.0742344929500463
"Hdac9",0.0741872651703792
"Csnk1g2",0.0740686830804343
"Slc25a40",0.0740195151066565
"Crocc2",0.073939492599129
"Epb41",0.0738699954801884
"Gm45760",0.073826710431475
"Phyhd1",0.0738091937590881
"Gm12184",0.0737010488460945
"Gm12784",0.0736870397789331
"Uxs1",0.0736736156208183
"Gm25397",0.0736262796618389
"Gm1972",0.0735887236935248
"Zfp41",0.0735573442445009
"Gpld1",0.073504125825826
"Pkn2",0.0734784965878055
"Polr2e",0.0734350646074514
"Ttbk2",0.0734218576622507
"Ift81",0.0733864572127919
"Foxj3",0.0733609165223702
"Rangap1",0.0733281415170478
"Gm47882",0.0733242247798932
"Cand2",0.0732339382282895
"Vps13c",0.0732276357077567
"Trp53rka",0.0732009652429358
"Ola1",0.0730824654934453
"Gatad2b",0.0730168755262318
"Sdk2",0.0729706623447153
"Col6a3",0.0729207848862871
"Mkrn2",0.072826782642502
"Gm44751",0.0727596666525198
"Tmem147os",0.0727459241258242
"Junb",0.0727166100442893
"5330438I03Rik",0.0726540540855518
"Dlec1",0.0726205863326315
"Hdgf",0.0725967689970685
"Ccnd1",0.0725805427245056
"Hus1b",0.0725418798307958
"Casq1",0.0725400877689391
"Flg",0.0725010636787006
"B3gntl1",0.0724781211190404
"Tpgs2",0.0724274026068331
"Tmc4",0.0723565888902764
"Phf1",0.0723487785483128
"Gpx4-ps2",0.0723470779007292
"Gpnmb",0.0723460071566832
"Mbd6",0.0723134449630706
"Gm9502",0.0722209659902252
"Tmem131",0.0721551498037771
"Gm14539",0.0721150548112687
"Atp5c1",0.0720519228122729
"Gm15760",0.072018414465498
"Msl3",0.0719641287305315
"Hmgcs1",0.0719392614967975
"Adamts7",0.0719165853166319
"Hnf1b",0.0718234926197822
"2010016I18Rik",0.0718122467049271
"Hist3h2a",0.0718077234027544
"Tmem238",0.0718053047528807
"Pced1a",0.0717623866520564
"Csde1",0.0717549439104676
"Pcf11",0.0717509618494951
"Pde6d",0.0717420478640068
"Gm17021",0.0717180483504065
"Wdfy4",0.0716864330363607
"Foxred1",0.0716446159365948
"Mdfic",0.0716080382239432
"Gm47292",0.0716067587071531
"Fzd3",0.0716066150111379
"Scmh1",0.0715968494499528
"Immt",0.0715900442515598
"Minar1",0.0715733459504018
"Cept1",0.0714885366793413
"Akirin2",0.071357432206921
"Tesmin",0.0713075575255713
"Sgms2",0.0712715840465696
"Necab2",0.0712454144017233
"Vav3",0.0712087422587813
"Gm26574",0.0711633725742139
"Ndufb7",0.0710973283559829
"C87436",0.0710919686877509
"Gm29216",0.0710734771691434
"Cpn1",0.0710620441896932
"Dlat",0.0710594337703449
"Alg12",0.0710351004809632
"0610010K14Rik",0.0710015200068336
"Mien1",0.0709244066183449
"Tpp2",0.0709205658961918
"Slc6a5",0.0708666607024483
"Gm38056",0.0708112888133342
"Gnl2",0.0707203637014781
"Kif2c",0.0706733642781997
"Mgme1",0.0704812214077506
"Acot8",0.0704557036697548
"Slc2a3",0.0704536155868378
"Mettl15",0.0704217980402258
"Atp6v1a",0.0703828967766273
"Tbc1d2",0.0703192914312421
"Rab4a",0.0702615141373714
"Bub3",0.0702143029409131
"Wdr70",0.070159907465834
"Ice2",0.0701048872545367
"Ap2b1",0.0700622974454196
"Cox17",0.0700515187504951
"Fbxw8",0.0700125635022645
"Gm42502",0.0700027131905982
"4930430F08Rik",0.0699964902823309
"Slc1a7",0.0699416163894989
"Rapgef6",0.069932396024688
"Stard13",0.0698170139518301
"Uvrag",0.069761428601694
"5930403N24Rik",0.0696336346109486
"Cnn3",0.0696188044802122
"Rabif",0.0695442584148614
"Trpc2",0.0694354911238478
"F630042J09Rik",0.0693791069349095
"Zfp219",0.069371496694541
"Grk2",0.0692780865091719
"Mier2",0.0692762574995396
"A430088P11Rik",0.0692619903656875
"Gm7335",0.0692036815505981
"Mrpl14",0.0691992669090409
"Gm7049",0.0691499573403203
"Sec31a",0.0691474905725206
"Arhgap5",0.0690345411223407
"Garem1",0.0689985963715998
"Ahdc1",0.0689844918938427
"Mir7219",0.0688865370146757
"Fam122b",0.0688020155130361
"Pnpo",0.0687294435969269
"Ramac",0.0687166632740831
"Prmt2",0.0687007305146308
"Muc2",0.0686948031853303
"Trpt1",0.068588509363371
"Dkc1",0.0685281931759861
"Hmgcl",0.0685095717732936
"Gnb5",0.0685059419985787
"Bcas2",0.0684905391304683
"Gm28036",0.0684859217945524
"Bclaf3",0.0684464363337396
"Gm48826",0.0684238458098925
"Gm49333",0.0683608748514408
"Src",0.0683452238188361
"Ube2q2",0.0682923644546438
"Entpd1",0.0681562488037147
"Msantd2",0.0681347611109544
"2410022M11Rik",0.0681219897464053
"Lrrc46",0.0680412755911716
"5033417F24Rik",0.067918037996443
"Atg7",0.0678878533182158
"Il18bp",0.0678872649442011
"Tmem11",0.0677995258366874
"Gm50433",0.0677976353547141
"Zfp940",0.0677826941935503
"Gm12592",0.0677297028720382
"A730061H03Rik",0.0677257726905051
"Arf5",0.0677009882314507
"Fbxo38",0.0675582628750447
"Bloc1s2-ps",0.0675195899521714
"Gm26387",0.0674105397150789
"Cdc25a",0.0673622626415885
"Clec2l",0.0673337924459226
"Gm20458",0.0672913844651347
"Rfng",0.0672419627186899
"Pcdhgc4",0.0672156344372055
"Pck2",0.0671039091609872
"Tmem52",0.0670151868060858
"Opn4",0.0669635004628589
"9530080O11Rik",0.0669469917989239
"Sh3pxd2b",0.066940303340417
"Ndnf",0.0668889634895989
"Atp7a",0.0668519461796348
"Lurap1",0.0668205166768493
"Gm45877",0.0667794286099496
"Diaph3",0.0667599921623811
"Mir8097",0.0667526987001521
"Snx12",0.0666775350068172
"1700010I14Rik",0.0665917495289029
"Adgrf3",0.0665597635427294
"Minpp1",0.0665563182920589
"Zkscan14",0.0665039394085506
"Ppil3",0.0664917840116837
"Xrcc1",0.0664760945352722
"Gm10297",0.0664715013836197
"A230072C01Rik",0.0663739997906431
"Tiam2",0.0662350229103617
"Suv39h2",0.0661867645780554
"Inafm2",0.0661701998438035
"Fam120a",0.0661627102084485
"Pkp3",0.0661187448763141
"Chpf",0.0660745512171528
"Msh6",0.0660681841250104
"Gm4217",0.066060779949417
"Tk2",0.0660510060009439
"Pvrig",0.0660403369812704
"Ddx54",0.0660352758993797
"Sap30",0.0660068857087601
"Zc3h7b",0.0659839169074658
"Zbed4",0.0659483392589432
"Shcbp1l",0.0658991080115591
"B230307C23Rik",0.0658774909966821
"Spin4",0.0658583670587907
"D930048N14Rik",0.0658036135276548
"Ube2h",0.0657635057150978
"Gm3671",0.0657510519667956
"Sumo2",0.0656203372665255
"Kcnh1",0.0656005636127983
"Senp2",0.065571692903755
"Nae1",0.0655639912785193
"Gm48062",0.0654711277733328
"Kpna3",0.0654606230383415
"Hmgb1-ps7",0.0654296847197017
"Il11ra1",0.0653729025942865
"Arhgef10l",0.0653629087555096
"Tex2",0.0653206556867229
"Tyw1",0.0652831388943411
"Mios",0.0652698931050682
"Nbeal1",0.0652083727744465
"Lamb2",0.0651387276799328
"4933408J17Rik",0.0650671718808546
"Naaladl1",0.0650635281683936
"Acbd6",0.0650490260810569
"Rwdd3",0.0650384452812429
"Map4k1",0.0650203728905168
"Mrgbp",0.0649954704519282
"Plekha4",0.0649739464053942
"Gm38077",0.0649035647754837
"Pear1",0.0648675223074644
"Gm47003",0.0647721224230598
"Gm3550",0.0646848099140121
"Rufy2",0.0646636978602598
"Gapdhs",0.0646419748231984
"Gm38182",0.0646288559844013
"Map3k3",0.0646112153483924
"Dtx2",0.0645103302640772
"Xpo4",0.0644768150385933
"Gm4432",0.0643669676210635
"Gm27616",0.0643507893357821
"Herc4",0.0643373529184919
"Gm34299",0.0643200411029747
"Rab11fip2",0.0642732023498337
"Gm15286",0.0642492948334523
"Gm45022",0.0641835982763006
"Jmjd6",0.0641732185031686
"Rab6a",0.0641489503038646
"Uchl5",0.064066598571317
"Pknox1",0.0640571191610436
"Gm7901",0.0639923995847945
"Det1",0.0639140153260346
"Lca5",0.0638836671334974
"Ilvbl",0.0638635593445535
"A830052D11Rik",0.0638255296103284
"Clvs1",0.0638011548578481
"Gm26862",0.0637657585116008
"Rtn2",0.0637229243024172
"Nomo1",0.0637222928748238
"Sdr39u1",0.0637171640728232
"1700048O20Rik",0.063706918306434
"Mettl14",0.063703211487345
"Dctn2",0.0636189763372675
"Gm19918",0.0635789689737875
"AC166172.1",0.0635725030766276
"Gm45515",0.0634929884026202
"Gm12435",0.0634194386217429
"2900076A07Rik",0.0634177423565756
"Ptpra",0.0633979536499479
"Fam89b",0.0633450899003261
"Rab21",0.0633307344560416
"Nol4l",0.0632884738686845
"Nup98",0.0632608729712414
"Rhof",0.0632555328915455
"Zkscan2",0.0632549834891209
"Elf2",0.0631924893563033
"Rnf181",0.0631663008901104
"Smdt1",0.0631426873445799
"Gbp4",0.0631358411101904
"Tmem250-ps",0.0630969143729886
"Lta4h",0.0630626447368682
"Zcwpw1",0.0630556399398592
"Krt16",0.0630153870826055
"Rgs19",0.0629883561077733
"Atoh8",0.0629666725667435
"Zfp358",0.0629439665230794
"Kctd21",0.0629019781623975
"Gm31718",0.0628844886719977
"Gm41556",0.0628201188307749
"Dclre1c",0.0627771294291511
"Serpinh1",0.0626928574380555
"Hck",0.0626898856451203
"Eprs",0.0626739587216231
"Prdm4",0.0626618598632879
"Gm10033",0.06264716588944
"Gm13477",0.0626324905437954
"Nol3",0.0625918420731739
"Mir3061",0.0625556492820254
"Serp2",0.0624997713672456
"Gnb4",0.0624948556173546
"Ido2",0.0624342874696143
"Fbxw5",0.0623827008716069
"Dtnb",0.0623446587688037
"Cnot2",0.0623427309612933
"Gm11706",0.0623350678473633
"Cdk2",0.0623214823199936
"Mmut",0.0622532484704678
"Prkdc",0.0622219935347267
"Spty2d1",0.0622069999805424
"Cog1",0.0621693936105489
"B3gat2",0.0621437487316144
"Gm37968",0.0621407852126145
"AL731706.2",0.0621274988690407
"Etnk1",0.0621222099912163
"Sertad2",0.0620757469992346
"Leng8",0.0620589673015174
"Lyar",0.0620451590953848
"Stimate",0.062021403603429
"Lamtor5",0.0619422853539182
"Il9r",0.0619077877938197
"Mir1896",0.0619067533329865
"Gm10366",0.0618735507022757
"BC002163",0.0618553683069326
"Cldnd1",0.0617717140228778
"1700028J19Rik",0.0617449054421632
"Bricd5",0.0616724213343092
"Smap1",0.0616618727001671
"Ubl7",0.061655763141095
"Ssr1",0.0616301227635025
"Phkg1",0.0615200021291474
"4930500M09Rik",0.0615132255311437
"Prrc2a",0.0614196551432679
"Exosc9",0.061408782812386
"Gm48071",0.0612999130554428
"Gm5828",0.0612469332602105
"Zfp511",0.0611429950784703
"Gm50138",0.0611315392602316
"Rftn1",0.0609304429333717
"Gm18329",0.0608332111583986
"Zfp598",0.0608293503467106
"Dnali1",0.0608082669809814
"Esrra",0.0608055185092474
"Syn1",0.0606885772432509
"Frmd4b",0.0606502577460343
"Gm8146",0.0605855186821198
"Gm20402",0.0605592693210214
"Gm15491",0.0605167808556788
"Ptprf",0.0604802972610758
"Myo1c",0.0603493018495629
"Mrpl54",0.0603456634252266
"Orc5",0.0602879182176818
"Tmem50b",0.0602610447458644
"Thoc6",0.0602260261779654
"Emc1",0.0601634207744938
"Krt18",0.060068626507882
"Ncaph",0.0600445594001384
"Epn1",0.0600391852961466
"Ubr1",0.0600007054930005
"Gm16577",0.0599980449762386
"Ndufb10",0.0599911401359856
"Snrnp200",0.0599850310885603
"Arrdc1",0.0599777857509284
"Gm7072",0.0599409030972583
"Tmtc1",0.0598286252910094
"Gm3507",0.0598021965610632
"Selenof",0.0597590849939937
"Ncbp2",0.059710217593167
"Gm14541",0.0596544641391418
"Mcidas",0.0595574215584268
"Rpap2",0.0595422881256765
"Gm50336",0.0595422366105146
"Asphd2",0.0595398371499242
"Gm16409",0.0595266427338534
"Gm527",0.0595220885413792
"Zbtb42",0.059520267270241
"Hddc3",0.0594900603957896
"Ube2o",0.0594639489423273
"Cct2",0.0594336802370778
"Ccdc68",0.0593998613037503
"Acat2",0.0593548926597978
"Snhg17",0.0593514752592455
"Cul7",0.0593262531325063
"Izumo4",0.0592848145824927
"Rhebl1",0.0592627137313712
"Golga3",0.0592249763796497
"Plbd2",0.0591922196372498
"Rpl13-ps6",0.0591856853070203
"Zfp334",0.059096133092355
"Zfyve1",0.0590687045461697
"Alox12",0.0590634597154038
"Gm37245",0.0590493148861643
"Pak3",0.059014532315059
"Pcnx2",0.0589799878285845
"Zfp322a",0.0589794868529141
"Smo",0.0589288238254463
"Swt1",0.0588429503982366
"Gm46565",0.0587292437324881
"Patj",0.0586663682756879
"Nudt5",0.0586438714720994
"Usb1",0.0586369397081105
"Gdi1",0.0586361244184105
"Gm3222",0.0585821114653647
"Pias1",0.0585764794283915
"Rnf167",0.0585185518746415
"Gm14321",0.0585129222421091
"Gm49413",0.0584632209218543
"Pgrmc1",0.0584054562234044
"Nmnat1",0.0583807283685011
"Tlk1",0.0583777338790503
"Mob4",0.0583137872827984
"Zfp651",0.0583133660705844
"Vwa8",0.0582721103629927
"Blcap",0.0582640281727843
"Atp6v1g2",0.0581687124048048
"Serpine2",0.058157601040202
"Ankrd40",0.0581263989155019
"Gm11632",0.0581263088135845
"Lsr",0.0580860224170442
"Syvn1",0.0580615884405703
"Npepl1",0.058015496390684
"Col11a2",0.0579979156705698
"Sema3b",0.0579966051599195
"Kif18b",0.0579745060205074
"Mei1",0.0578937240565852
"Cks2",0.0578315582504746
"Gm4673",0.0577878293904468
"Dchs2",0.0577769939652995
"Elp3",0.0577326301508681
"Gm47112",0.0577002530019415
"Lrrn4cl",0.0576875401257942
"Gm13239",0.0575835566211848
"Gm7984",0.0574561804900683
"Stard3",0.0574202011926587
"Ssc4d",0.0573717755482181
"Wdfy2",0.0573572283563166
"Pcyox1",0.0573560565676351
"Tex30",0.0573014387098855
"Vdac1",0.0572930949471566
"Sult6b2",0.057211768797807
"Gm15408",0.0571134837450917
"Guf1",0.0570934628563184
"Nsun5",0.0570808057663994
"AA386476",0.0570483833758146
"Slc26a6",0.0569954260093636
"Wsb2-ps",0.0569562038151253
"Pik3c2b",0.0569407334643216
"Lpcat1",0.0569322793799565
"A030001D20Rik",0.0568613982667171
"Dnajc7",0.0568060441241373
"Celf2",0.0567844755808316
"Actr5",0.056741171333285
"6430571L13Rik",0.0566856295315751
"Chchd1",0.056669502623631
"Pdcd5-ps",0.0566460258806497
"Nudcd1",0.0566121214165373
"Zkscan1",0.0566100583922309
"Plxna1",0.0565927287026653
"Frat1",0.0565551535956143
"Atp6v0a2",0.0565016078407827
"Zfp974",0.0564984014864745
"Tnfrsf18",0.056495434361638
"Gde1",0.0564275692754556
"Haus6",0.0564252708433225
"Gm11537",0.0563376530046652
"Gm14418",0.0562991032920602
"Sgo1",0.0562888043536582
"Pip4k2b",0.0562549926082469
"Chka",0.0562440599223341
"Fanca",0.0562396910143024
"Maf1",0.0562098173446164
"Adora2b",0.0561677802867943
"Pxn",0.0560943481036095
"Fip1l1",0.0560640635353852
"Adam15",0.0559985320262393
"Eapp",0.0559095166381224
"Gm44367",0.0559082950124269
"Mir8107",0.0558658613796608
"Mir682",0.0557811132540122
"Lamp1",0.0557177899302184
"Smc3",0.0556145095498981
"Ttc7b",0.0554037377234493
"Rps6kc1",0.0553454788255682
"Gm9229",0.055324759853544
"Cdc16",0.0552350023655528
"Pitpnm2",0.0549774305804503
"Aunip",0.054953304139891
"Ptpn21",0.0549120782144863
"Gm10645",0.0548423583978816
"Zfp654",0.054824726013751
"Pbk",0.0548131035931572
"Ankle1",0.054757805035232
"Alk",0.0546856097152333
"Anapc11",0.0546719440821427
"Nfx1",0.0546545314324749
"Ndufs7",0.0546338508216814
"Ctps2",0.0544053692556695
"Xpc",0.0543990053681415
"Rwdd2a",0.0543870840450012
"Scaper",0.0542064346908337
"Fam13a",0.0541754374488306
"Xrcc6",0.0541239737866949
"Yeats2",0.0540219666667671
"Las1l",0.0540199381469884
"Dpagt1",0.0539854408517073
"Gm6123",0.0538554636480673
"Tomm6os",0.0538548493803836
"AA986860",0.0537870348578997
"Gm49494",0.0536044258426513
"Gm2436",0.0535601667610621
"Gm2446",0.0535601667610621
"Mis18a",0.0535033638563373
"Ibtk",0.0534775951149479
"Vmn2r-ps104",0.0533751740382582
"Gm9347",0.0533289595322076
"Edem3",0.0532911343983676
"Fez1",0.0532358930057267
"Serac1",0.0532091642122531
"Pnma3",0.053202832926144
"Irs1",0.0531042063180099
"Gm16638",0.0530989323569513
"Ppp1cc",0.0530855325882853
"Tmco4",0.0530524789737291
"Tor1a",0.0530394906643048
"Zfand4",0.0530296642252479
"Ptgis",0.0530114592730445
"Gm15361",0.052872644689715
"Gm7730",0.0528455282332113
"Fyn",0.0527803395396307
"Vps8",0.0526924337564026
"Bace1",0.0526519588127275
"Gm49521",0.0526300067540653
"Kif7",0.0525702852959395
"Ocstamp",0.0525214365868993
"Ndufs5",0.0524627049145358
"Mir6930",0.0524577665385207
"Man1b1",0.0524229158126219
"Acer3",0.0523406163680525
"Sc5d",0.05231515334647
"Sos2",0.0521565210133381
"Gm13340",0.0521107141481413
"1700069B07Rik",0.0520440416481619
"Nudcd2",0.0519526929672334
"Rassf5",0.0519098543395495
"Lpcat4",0.0518568464849188
"Atp5d",0.0518515228627187
"Cacng8",0.0518102997979982
"Zbtb17",0.0517977399365606
